word,sentiment,lexicon,score
baby,positive,nrc,NA
babysitter,trust,nrc,NA
baccalaureate,positive,nrc,NA
backbone,anger,nrc,NA
backbone,positive,nrc,NA
backbone,trust,nrc,NA
backer,trust,nrc,NA
backward,negative,nrc,NA
backwards,disgust,nrc,NA
backwards,negative,nrc,NA
backwater,negative,nrc,NA
backwater,sadness,nrc,NA
bacteria,disgust,nrc,NA
bacteria,fear,nrc,NA
bacteria,negative,nrc,NA
bacteria,sadness,nrc,NA
bacterium,disgust,nrc,NA
bacterium,fear,nrc,NA
bacterium,negative,nrc,NA
bad,anger,nrc,NA
bad,disgust,nrc,NA
bad,fear,nrc,NA
bad,negative,nrc,NA
bad,sadness,nrc,NA
badge,trust,nrc,NA
badger,anger,nrc,NA
badger,negative,nrc,NA
badly,negative,nrc,NA
badly,sadness,nrc,NA
badness,anger,nrc,NA
badness,disgust,nrc,NA
badness,fear,nrc,NA
badness,negative,nrc,NA
bailiff,fear,nrc,NA
bailiff,negative,nrc,NA
bailiff,trust,nrc,NA
bait,fear,nrc,NA
bait,negative,nrc,NA
bait,trust,nrc,NA
balance,positive,nrc,NA
balanced,positive,nrc,NA
bale,fear,nrc,NA
bale,negative,nrc,NA
balk,negative,nrc,NA
ballad,positive,nrc,NA
ballet,positive,nrc,NA
ballot,anticipation,nrc,NA
ballot,positive,nrc,NA
ballot,trust,nrc,NA
balm,anticipation,nrc,NA
balm,joy,nrc,NA
balm,negative,nrc,NA
balm,positive,nrc,NA
balsam,positive,nrc,NA
ban,negative,nrc,NA
bandit,negative,nrc,NA
bane,anger,nrc,NA
bane,disgust,nrc,NA
bane,fear,nrc,NA
bane,negative,nrc,NA
bang,anger,nrc,NA
bang,disgust,nrc,NA
bang,fear,nrc,NA
bang,negative,nrc,NA
bang,sadness,nrc,NA
bang,surprise,nrc,NA
banger,anger,nrc,NA
banger,anticipation,nrc,NA
banger,fear,nrc,NA
banger,negative,nrc,NA
banger,surprise,nrc,NA
banish,anger,nrc,NA
banish,disgust,nrc,NA
banish,fear,nrc,NA
banish,negative,nrc,NA
banish,sadness,nrc,NA
banished,anger,nrc,NA
banished,fear,nrc,NA
banished,negative,nrc,NA
banished,sadness,nrc,NA
banishment,anger,nrc,NA
banishment,disgust,nrc,NA
banishment,negative,nrc,NA
banishment,sadness,nrc,NA
bank,trust,nrc,NA
banker,trust,nrc,NA
bankrupt,fear,nrc,NA
bankrupt,negative,nrc,NA
bankrupt,sadness,nrc,NA
bankruptcy,anger,nrc,NA
bankruptcy,disgust,nrc,NA
bankruptcy,fear,nrc,NA
bankruptcy,negative,nrc,NA
bankruptcy,sadness,nrc,NA
banquet,anticipation,nrc,NA
banquet,joy,nrc,NA
banquet,positive,nrc,NA
banshee,anger,nrc,NA
banshee,disgust,nrc,NA
banshee,fear,nrc,NA
banshee,negative,nrc,NA
banshee,sadness,nrc,NA
baptism,positive,nrc,NA
baptismal,joy,nrc,NA
baptismal,positive,nrc,NA
barb,anger,nrc,NA
barb,negative,nrc,NA
barbarian,fear,nrc,NA
barbarian,negative,nrc,NA
barbaric,anger,nrc,NA
barbaric,disgust,nrc,NA
barbaric,fear,nrc,NA
barbaric,negative,nrc,NA
barbarism,negative,nrc,NA
bard,positive,nrc,NA
barf,disgust,nrc,NA
bargain,positive,nrc,NA
bargain,trust,nrc,NA
bark,anger,nrc,NA
bark,negative,nrc,NA
barred,negative,nrc,NA
barren,negative,nrc,NA
barren,sadness,nrc,NA
barricade,fear,nrc,NA
barricade,negative,nrc,NA
barrier,anger,nrc,NA
barrier,negative,nrc,NA
barrow,disgust,nrc,NA
bartender,trust,nrc,NA
barter,trust,nrc,NA
base,trust,nrc,NA
baseless,negative,nrc,NA
basketball,anticipation,nrc,NA
basketball,joy,nrc,NA
basketball,positive,nrc,NA
bastard,disgust,nrc,NA
bastard,negative,nrc,NA
bastard,sadness,nrc,NA
bastion,anger,nrc,NA
bastion,positive,nrc,NA
bath,positive,nrc,NA
battalion,anger,nrc,NA
batter,anger,nrc,NA
batter,fear,nrc,NA
batter,negative,nrc,NA
battered,fear,nrc,NA
battered,negative,nrc,NA
battered,sadness,nrc,NA
battery,anger,nrc,NA
battery,negative,nrc,NA
battle,anger,nrc,NA
battle,negative,nrc,NA
battled,anger,nrc,NA
battled,fear,nrc,NA
battled,negative,nrc,NA
battled,sadness,nrc,NA
battlefield,fear,nrc,NA
battlefield,negative,nrc,NA
bawdy,negative,nrc,NA
bayonet,anger,nrc,NA
bayonet,fear,nrc,NA
bayonet,negative,nrc,NA
beach,joy,nrc,NA
beam,joy,nrc,NA
beam,positive,nrc,NA
beaming,anticipation,nrc,NA
beaming,joy,nrc,NA
beaming,positive,nrc,NA
bear,anger,nrc,NA
bear,fear,nrc,NA
bearer,negative,nrc,NA
bearish,anger,nrc,NA
bearish,fear,nrc,NA
beast,anger,nrc,NA
beast,fear,nrc,NA
beast,negative,nrc,NA
beastly,disgust,nrc,NA
beastly,fear,nrc,NA
beastly,negative,nrc,NA
beating,anger,nrc,NA
beating,fear,nrc,NA
beating,negative,nrc,NA
beating,sadness,nrc,NA
beautification,joy,nrc,NA
beautification,positive,nrc,NA
beautification,trust,nrc,NA
beautiful,joy,nrc,NA
beautiful,positive,nrc,NA
beautify,joy,nrc,NA
beautify,positive,nrc,NA
beauty,joy,nrc,NA
beauty,positive,nrc,NA
bedrock,positive,nrc,NA
bedrock,trust,nrc,NA
bee,anger,nrc,NA
bee,fear,nrc,NA
beer,joy,nrc,NA
beer,positive,nrc,NA
befall,negative,nrc,NA
befitting,positive,nrc,NA
befriend,joy,nrc,NA
befriend,positive,nrc,NA
befriend,trust,nrc,NA
beg,negative,nrc,NA
beg,sadness,nrc,NA
beggar,negative,nrc,NA
beggar,sadness,nrc,NA
begging,negative,nrc,NA
begun,anticipation,nrc,NA
behemoth,fear,nrc,NA
behemoth,negative,nrc,NA
beholden,negative,nrc,NA
belated,negative,nrc,NA
believed,trust,nrc,NA
believer,trust,nrc,NA
believing,positive,nrc,NA
believing,trust,nrc,NA
belittle,anger,nrc,NA
belittle,disgust,nrc,NA
belittle,fear,nrc,NA
belittle,negative,nrc,NA
belittle,sadness,nrc,NA
belligerent,anger,nrc,NA
belligerent,fear,nrc,NA
belligerent,negative,nrc,NA
bellows,anger,nrc,NA
belt,anger,nrc,NA
belt,fear,nrc,NA
belt,negative,nrc,NA
bender,negative,nrc,NA
benefactor,positive,nrc,NA
benefactor,trust,nrc,NA
beneficial,positive,nrc,NA
benefit,positive,nrc,NA
benevolence,joy,nrc,NA
benevolence,positive,nrc,NA
benevolence,trust,nrc,NA
benign,joy,nrc,NA
benign,positive,nrc,NA
bequest,trust,nrc,NA
bereaved,negative,nrc,NA
bereaved,sadness,nrc,NA
bereavement,negative,nrc,NA
bereavement,sadness,nrc,NA
bereft,negative,nrc,NA
berserk,anger,nrc,NA
berserk,negative,nrc,NA
berth,positive,nrc,NA
bestial,disgust,nrc,NA
bestial,fear,nrc,NA
bestial,negative,nrc,NA
betray,anger,nrc,NA
betray,disgust,nrc,NA
betray,negative,nrc,NA
betray,sadness,nrc,NA
betray,surprise,nrc,NA
betrayal,anger,nrc,NA
betrayal,disgust,nrc,NA
betrayal,negative,nrc,NA
betrayal,sadness,nrc,NA
betrothed,anticipation,nrc,NA
betrothed,joy,nrc,NA
betrothed,positive,nrc,NA
betrothed,trust,nrc,NA
betterment,positive,nrc,NA
beverage,positive,nrc,NA
beware,anticipation,nrc,NA
beware,fear,nrc,NA
beware,negative,nrc,NA
bewildered,fear,nrc,NA
bewildered,negative,nrc,NA
bewildered,surprise,nrc,NA
bewilderment,fear,nrc,NA
bewilderment,surprise,nrc,NA
bias,anger,nrc,NA
bias,negative,nrc,NA
biased,negative,nrc,NA
biblical,positive,nrc,NA
bickering,anger,nrc,NA
bickering,disgust,nrc,NA
bickering,negative,nrc,NA
biennial,anticipation,nrc,NA
bier,fear,nrc,NA
bier,negative,nrc,NA
bier,sadness,nrc,NA
bigot,anger,nrc,NA
bigot,disgust,nrc,NA
bigot,fear,nrc,NA
bigot,negative,nrc,NA
bigoted,anger,nrc,NA
bigoted,disgust,nrc,NA
bigoted,fear,nrc,NA
bigoted,negative,nrc,NA
bigoted,sadness,nrc,NA
bile,anger,nrc,NA
bile,disgust,nrc,NA
bile,negative,nrc,NA
bilingual,positive,nrc,NA
biopsy,fear,nrc,NA
biopsy,negative,nrc,NA
birch,anger,nrc,NA
birch,disgust,nrc,NA
birch,fear,nrc,NA
birch,negative,nrc,NA
birth,anticipation,nrc,NA
birth,fear,nrc,NA
birth,joy,nrc,NA
birth,positive,nrc,NA
birth,trust,nrc,NA
birthday,anticipation,nrc,NA
birthday,joy,nrc,NA
birthday,positive,nrc,NA
birthday,surprise,nrc,NA
birthplace,anger,nrc,NA
birthplace,negative,nrc,NA
bitch,anger,nrc,NA
bitch,disgust,nrc,NA
bitch,fear,nrc,NA
bitch,negative,nrc,NA
bitch,sadness,nrc,NA
bite,negative,nrc,NA
bitterly,anger,nrc,NA
bitterly,disgust,nrc,NA
bitterly,negative,nrc,NA
bitterly,sadness,nrc,NA
bitterness,anger,nrc,NA
bitterness,disgust,nrc,NA
bitterness,negative,nrc,NA
bitterness,sadness,nrc,NA
bizarre,negative,nrc,NA
bizarre,surprise,nrc,NA
black,negative,nrc,NA
black,sadness,nrc,NA
blackjack,negative,nrc,NA
blackmail,anger,nrc,NA
blackmail,fear,nrc,NA
blackmail,negative,nrc,NA
blackness,fear,nrc,NA
blackness,negative,nrc,NA
blackness,sadness,nrc,NA
blame,anger,nrc,NA
blame,disgust,nrc,NA
blame,negative,nrc,NA
blameless,positive,nrc,NA
bland,negative,nrc,NA
blanket,trust,nrc,NA
blasphemous,anger,nrc,NA
blasphemous,disgust,nrc,NA
blasphemous,negative,nrc,NA
blasphemy,anger,nrc,NA
blasphemy,negative,nrc,NA
blast,anger,nrc,NA
blast,fear,nrc,NA
blast,negative,nrc,NA
blast,surprise,nrc,NA
blatant,anger,nrc,NA
blatant,disgust,nrc,NA
blatant,negative,nrc,NA
blather,negative,nrc,NA
blaze,anger,nrc,NA
blaze,negative,nrc,NA
bleak,negative,nrc,NA
bleak,sadness,nrc,NA
bleeding,disgust,nrc,NA
bleeding,fear,nrc,NA
bleeding,negative,nrc,NA
bleeding,sadness,nrc,NA
blemish,anger,nrc,NA
blemish,disgust,nrc,NA
blemish,fear,nrc,NA
blemish,negative,nrc,NA
blemish,sadness,nrc,NA
bless,anticipation,nrc,NA
bless,joy,nrc,NA
bless,positive,nrc,NA
bless,trust,nrc,NA
blessed,joy,nrc,NA
blessed,positive,nrc,NA
blessing,anticipation,nrc,NA
blessing,joy,nrc,NA
blessing,positive,nrc,NA
blessing,trust,nrc,NA
blessings,anticipation,nrc,NA
blessings,joy,nrc,NA
blessings,positive,nrc,NA
blessings,surprise,nrc,NA
blessings,trust,nrc,NA
blight,disgust,nrc,NA
blight,fear,nrc,NA
blight,negative,nrc,NA
blight,sadness,nrc,NA
blighted,disgust,nrc,NA
blighted,negative,nrc,NA
blighted,sadness,nrc,NA
blind,negative,nrc,NA
blinded,negative,nrc,NA
blindfold,anticipation,nrc,NA
blindfold,fear,nrc,NA
blindfold,surprise,nrc,NA
blindly,negative,nrc,NA
blindly,sadness,nrc,NA
blindness,negative,nrc,NA
blindness,sadness,nrc,NA
bliss,joy,nrc,NA
bliss,positive,nrc,NA
blissful,joy,nrc,NA
blissful,positive,nrc,NA
blister,disgust,nrc,NA
blister,negative,nrc,NA
blitz,surprise,nrc,NA
bloated,disgust,nrc,NA
bloated,negative,nrc,NA
blob,disgust,nrc,NA
blob,fear,nrc,NA
blob,negative,nrc,NA
blockade,anger,nrc,NA
blockade,fear,nrc,NA
blockade,negative,nrc,NA
blockade,sadness,nrc,NA
bloodless,positive,nrc,NA
bloodshed,anger,nrc,NA
bloodshed,disgust,nrc,NA
bloodshed,fear,nrc,NA
bloodshed,negative,nrc,NA
bloodshed,sadness,nrc,NA
bloodshed,surprise,nrc,NA
bloodthirsty,anger,nrc,NA
bloodthirsty,disgust,nrc,NA
bloodthirsty,fear,nrc,NA
bloodthirsty,negative,nrc,NA
bloody,anger,nrc,NA
bloody,disgust,nrc,NA
bloody,fear,nrc,NA
bloody,negative,nrc,NA
bloody,sadness,nrc,NA
bloom,anticipation,nrc,NA
bloom,joy,nrc,NA
bloom,positive,nrc,NA
bloom,trust,nrc,NA
blossom,joy,nrc,NA
blossom,positive,nrc,NA
blot,negative,nrc,NA
blower,negative,nrc,NA
blowout,negative,nrc,NA
blue,sadness,nrc,NA
blues,fear,nrc,NA
blues,negative,nrc,NA
blues,sadness,nrc,NA
bluff,negative,nrc,NA
blunder,disgust,nrc,NA
blunder,negative,nrc,NA
blunder,sadness,nrc,NA
blur,negative,nrc,NA
blurred,negative,nrc,NA
blush,negative,nrc,NA
board,anticipation,nrc,NA
boast,negative,nrc,NA
boast,positive,nrc,NA
boasting,negative,nrc,NA
bodyguard,positive,nrc,NA
bodyguard,trust,nrc,NA
bog,negative,nrc,NA
bogus,anger,nrc,NA
bogus,disgust,nrc,NA
bogus,negative,nrc,NA
boil,disgust,nrc,NA
boil,negative,nrc,NA
boilerplate,negative,nrc,NA
boisterous,anger,nrc,NA
boisterous,anticipation,nrc,NA
boisterous,joy,nrc,NA
boisterous,negative,nrc,NA
boisterous,positive,nrc,NA
bold,positive,nrc,NA
boldness,positive,nrc,NA
bolster,positive,nrc,NA
bomb,anger,nrc,NA
bomb,fear,nrc,NA
bomb,negative,nrc,NA
bomb,sadness,nrc,NA
bomb,surprise,nrc,NA
bombard,anger,nrc,NA
bombard,fear,nrc,NA
bombard,negative,nrc,NA
bombardment,anger,nrc,NA
bombardment,fear,nrc,NA
bombardment,negative,nrc,NA
bombed,disgust,nrc,NA
bombed,negative,nrc,NA
bomber,fear,nrc,NA
bomber,sadness,nrc,NA
bonanza,joy,nrc,NA
bonanza,positive,nrc,NA
bondage,fear,nrc,NA
bondage,negative,nrc,NA
bondage,sadness,nrc,NA
bonds,negative,nrc,NA
bonne,positive,nrc,NA
bonus,anticipation,nrc,NA
bonus,joy,nrc,NA
bonus,positive,nrc,NA
bonus,surprise,nrc,NA
boo,negative,nrc,NA
booby,negative,nrc,NA
bookish,positive,nrc,NA
bookshop,positive,nrc,NA
bookworm,negative,nrc,NA
bookworm,positive,nrc,NA
boomerang,anticipation,nrc,NA
boomerang,trust,nrc,NA
boon,positive,nrc,NA
booze,negative,nrc,NA
bore,negative,nrc,NA
boredom,negative,nrc,NA
boredom,sadness,nrc,NA
boring,negative,nrc,NA
borrower,negative,nrc,NA
bother,negative,nrc,NA
bothering,anger,nrc,NA
bothering,negative,nrc,NA
bothering,sadness,nrc,NA
bottom,negative,nrc,NA
bottom,sadness,nrc,NA
bottomless,fear,nrc,NA
bound,negative,nrc,NA
bountiful,anticipation,nrc,NA
bountiful,joy,nrc,NA
bountiful,positive,nrc,NA
bounty,anticipation,nrc,NA
bounty,joy,nrc,NA
bounty,positive,nrc,NA
bounty,trust,nrc,NA
bouquet,joy,nrc,NA
bouquet,positive,nrc,NA
bouquet,trust,nrc,NA
bout,anger,nrc,NA
bout,negative,nrc,NA
bovine,disgust,nrc,NA
bovine,negative,nrc,NA
bowels,disgust,nrc,NA
boxing,anger,nrc,NA
boy,disgust,nrc,NA
boy,negative,nrc,NA
boycott,negative,nrc,NA
brag,negative,nrc,NA
brains,positive,nrc,NA
bran,disgust,nrc,NA
brandy,negative,nrc,NA
bravado,negative,nrc,NA
bravery,positive,nrc,NA
brawl,anger,nrc,NA
brawl,disgust,nrc,NA
brawl,fear,nrc,NA
brawl,negative,nrc,NA
brazen,anger,nrc,NA
brazen,negative,nrc,NA
breach,negative,nrc,NA
break,surprise,nrc,NA
breakdown,negative,nrc,NA
breakfast,positive,nrc,NA
breakneck,negative,nrc,NA
breakup,negative,nrc,NA
breakup,sadness,nrc,NA
bribe,negative,nrc,NA
bribery,disgust,nrc,NA
bribery,negative,nrc,NA
bridal,anticipation,nrc,NA
bridal,joy,nrc,NA
bridal,positive,nrc,NA
bridal,trust,nrc,NA
bride,anticipation,nrc,NA
bride,joy,nrc,NA
bride,positive,nrc,NA
bride,trust,nrc,NA
bridegroom,anticipation,nrc,NA
bridegroom,joy,nrc,NA
bridegroom,positive,nrc,NA
bridegroom,trust,nrc,NA
bridesmaid,joy,nrc,NA
bridesmaid,positive,nrc,NA
bridesmaid,trust,nrc,NA
brigade,fear,nrc,NA
brigade,negative,nrc,NA
brighten,joy,nrc,NA
brighten,positive,nrc,NA
brighten,surprise,nrc,NA
brighten,trust,nrc,NA
brightness,positive,nrc,NA
brilliant,anticipation,nrc,NA
brilliant,joy,nrc,NA
brilliant,positive,nrc,NA
brilliant,trust,nrc,NA
brimstone,anger,nrc,NA
brimstone,fear,nrc,NA
brimstone,negative,nrc,NA
bristle,negative,nrc,NA
broadside,anticipation,nrc,NA
broadside,negative,nrc,NA
brocade,positive,nrc,NA
broil,anger,nrc,NA
broil,negative,nrc,NA
broke,fear,nrc,NA
broke,negative,nrc,NA
broke,sadness,nrc,NA
broken,anger,nrc,NA
broken,fear,nrc,NA
broken,negative,nrc,NA
broken,sadness,nrc,NA
brothel,disgust,nrc,NA
brothel,negative,nrc,NA
brother,positive,nrc,NA
brother,trust,nrc,NA
brotherhood,positive,nrc,NA
brotherhood,trust,nrc,NA
brotherly,anticipation,nrc,NA
brotherly,joy,nrc,NA
brotherly,positive,nrc,NA
brotherly,trust,nrc,NA
bruise,anticipation,nrc,NA
bruise,negative,nrc,NA
brunt,anger,nrc,NA
brunt,negative,nrc,NA
brutal,anger,nrc,NA
brutal,fear,nrc,NA
brutal,negative,nrc,NA
brutality,anger,nrc,NA
brutality,fear,nrc,NA
brutality,negative,nrc,NA
brute,anger,nrc,NA
brute,fear,nrc,NA
brute,negative,nrc,NA
brute,sadness,nrc,NA
buck,fear,nrc,NA
buck,negative,nrc,NA
buck,positive,nrc,NA
buck,surprise,nrc,NA
buddy,anticipation,nrc,NA
buddy,joy,nrc,NA
buddy,positive,nrc,NA
buddy,trust,nrc,NA
budget,trust,nrc,NA
buffet,anger,nrc,NA
buffet,negative,nrc,NA
bug,disgust,nrc,NA
bug,fear,nrc,NA
bug,negative,nrc,NA
bugaboo,anger,nrc,NA
bugaboo,fear,nrc,NA
bugaboo,negative,nrc,NA
bugaboo,sadness,nrc,NA
bugle,anticipation,nrc,NA
build,positive,nrc,NA
building,positive,nrc,NA
bulbous,negative,nrc,NA
bulldog,positive,nrc,NA
bulletproof,positive,nrc,NA
bully,anger,nrc,NA
bully,fear,nrc,NA
bully,negative,nrc,NA
bum,disgust,nrc,NA
bum,negative,nrc,NA
bum,sadness,nrc,NA
bummer,anger,nrc,NA
bummer,disgust,nrc,NA
bummer,negative,nrc,NA
bunker,fear,nrc,NA
buoy,positive,nrc,NA
burdensome,fear,nrc,NA
burdensome,negative,nrc,NA
burdensome,sadness,nrc,NA
bureaucracy,negative,nrc,NA
bureaucracy,trust,nrc,NA
bureaucrat,disgust,nrc,NA
bureaucrat,negative,nrc,NA
burglar,disgust,nrc,NA
burglar,fear,nrc,NA
burglar,negative,nrc,NA
burglary,negative,nrc,NA
burial,anger,nrc,NA
burial,fear,nrc,NA
burial,negative,nrc,NA
burial,sadness,nrc,NA
buried,fear,nrc,NA
buried,negative,nrc,NA
buried,sadness,nrc,NA
burke,anger,nrc,NA
burke,disgust,nrc,NA
burke,fear,nrc,NA
burke,negative,nrc,NA
burke,sadness,nrc,NA
burlesque,surprise,nrc,NA
burnt,disgust,nrc,NA
burnt,negative,nrc,NA
bursary,trust,nrc,NA
bury,sadness,nrc,NA
buss,joy,nrc,NA
buss,positive,nrc,NA
busted,anger,nrc,NA
busted,fear,nrc,NA
busted,negative,nrc,NA
butcher,anger,nrc,NA
butcher,disgust,nrc,NA
butcher,fear,nrc,NA
butcher,negative,nrc,NA
butler,positive,nrc,NA
butler,trust,nrc,NA
butt,negative,nrc,NA
buttery,positive,nrc,NA
buxom,positive,nrc,NA
buzz,anticipation,nrc,NA
buzz,fear,nrc,NA
buzz,positive,nrc,NA
buzzed,negative,nrc,NA
bye,anticipation,nrc,NA
bylaw,trust,nrc,NA
cab,positive,nrc,NA
cabal,fear,nrc,NA
cabal,negative,nrc,NA
cabinet,positive,nrc,NA
cabinet,trust,nrc,NA
cable,surprise,nrc,NA
cacophony,anger,nrc,NA
cacophony,disgust,nrc,NA
cacophony,negative,nrc,NA
cad,anger,nrc,NA
cad,disgust,nrc,NA
cad,negative,nrc,NA
cadaver,disgust,nrc,NA
cadaver,fear,nrc,NA
cadaver,negative,nrc,NA
cadaver,sadness,nrc,NA
cadaver,surprise,nrc,NA
cafe,positive,nrc,NA
cage,negative,nrc,NA
cage,sadness,nrc,NA
calamity,sadness,nrc,NA
calculating,negative,nrc,NA
calculation,anticipation,nrc,NA
calculator,positive,nrc,NA
calculator,trust,nrc,NA
calf,joy,nrc,NA
calf,positive,nrc,NA
calf,trust,nrc,NA
callous,anger,nrc,NA
callous,disgust,nrc,NA
callous,negative,nrc,NA
calls,anticipation,nrc,NA
calls,negative,nrc,NA
calls,trust,nrc,NA
calm,positive,nrc,NA
camouflage,surprise,nrc,NA
camouflaged,surprise,nrc,NA
campaigning,anger,nrc,NA
campaigning,fear,nrc,NA
campaigning,negative,nrc,NA
canary,positive,nrc,NA
cancel,negative,nrc,NA
cancel,sadness,nrc,NA
cancer,anger,nrc,NA
cancer,disgust,nrc,NA
cancer,fear,nrc,NA
cancer,negative,nrc,NA
cancer,sadness,nrc,NA
candid,anticipation,nrc,NA
candid,joy,nrc,NA
candid,positive,nrc,NA
candid,surprise,nrc,NA
candid,trust,nrc,NA
candidate,positive,nrc,NA
candied,positive,nrc,NA
cane,anger,nrc,NA
cane,fear,nrc,NA
canker,anger,nrc,NA
canker,disgust,nrc,NA
canker,negative,nrc,NA
cannibal,disgust,nrc,NA
cannibal,fear,nrc,NA
cannibal,negative,nrc,NA
cannibalism,disgust,nrc,NA
cannibalism,negative,nrc,NA
cannon,anger,nrc,NA
cannon,fear,nrc,NA
cannon,negative,nrc,NA
canons,trust,nrc,NA
cap,anticipation,nrc,NA
cap,trust,nrc,NA
capitalist,positive,nrc,NA
captain,positive,nrc,NA
captivate,anticipation,nrc,NA
captivate,joy,nrc,NA
captivate,positive,nrc,NA
captivate,surprise,nrc,NA
captivate,trust,nrc,NA
captivating,positive,nrc,NA
captive,fear,nrc,NA
captive,negative,nrc,NA
captive,sadness,nrc,NA
captivity,negative,nrc,NA
captivity,sadness,nrc,NA
captor,fear,nrc,NA
captor,negative,nrc,NA
capture,negative,nrc,NA
carcass,disgust,nrc,NA
carcass,fear,nrc,NA
carcass,negative,nrc,NA
carcass,sadness,nrc,NA
carcinoma,fear,nrc,NA
carcinoma,negative,nrc,NA
carcinoma,sadness,nrc,NA
cardiomyopathy,fear,nrc,NA
cardiomyopathy,negative,nrc,NA
cardiomyopathy,sadness,nrc,NA
career,anticipation,nrc,NA
career,positive,nrc,NA
careful,positive,nrc,NA
carefully,positive,nrc,NA
carelessness,anger,nrc,NA
carelessness,disgust,nrc,NA
carelessness,negative,nrc,NA
caress,positive,nrc,NA
caretaker,positive,nrc,NA
caretaker,trust,nrc,NA
caricature,negative,nrc,NA
caries,disgust,nrc,NA
caries,negative,nrc,NA
carnage,anger,nrc,NA
carnage,disgust,nrc,NA
carnage,fear,nrc,NA
carnage,negative,nrc,NA
carnage,sadness,nrc,NA
carnage,surprise,nrc,NA
carnal,negative,nrc,NA
carnivorous,fear,nrc,NA
carnivorous,negative,nrc,NA
carol,joy,nrc,NA
carol,positive,nrc,NA
carol,trust,nrc,NA
cartel,negative,nrc,NA
cartridge,fear,nrc,NA
cascade,positive,nrc,NA
case,fear,nrc,NA
case,negative,nrc,NA
case,sadness,nrc,NA
cash,anger,nrc,NA
cash,anticipation,nrc,NA
cash,fear,nrc,NA
cash,joy,nrc,NA
cash,positive,nrc,NA
cash,trust,nrc,NA
cashier,trust,nrc,NA
casket,fear,nrc,NA
casket,negative,nrc,NA
casket,sadness,nrc,NA
caste,negative,nrc,NA
casualty,anger,nrc,NA
casualty,fear,nrc,NA
casualty,negative,nrc,NA
casualty,sadness,nrc,NA
cataract,anticipation,nrc,NA
cataract,fear,nrc,NA
cataract,negative,nrc,NA
cataract,sadness,nrc,NA
catastrophe,anger,nrc,NA
catastrophe,disgust,nrc,NA
catastrophe,fear,nrc,NA
catastrophe,negative,nrc,NA
catastrophe,sadness,nrc,NA
catastrophe,surprise,nrc,NA
catch,surprise,nrc,NA
catechism,disgust,nrc,NA
categorical,positive,nrc,NA
cater,positive,nrc,NA
cathartic,positive,nrc,NA
cathedral,joy,nrc,NA
cathedral,positive,nrc,NA
cathedral,trust,nrc,NA
catheter,negative,nrc,NA
caution,anger,nrc,NA
caution,anticipation,nrc,NA
caution,fear,nrc,NA
caution,negative,nrc,NA
cautionary,fear,nrc,NA
cautious,anticipation,nrc,NA
cautious,fear,nrc,NA
cautious,positive,nrc,NA
cautious,trust,nrc,NA
cautiously,fear,nrc,NA
cautiously,positive,nrc,NA
cede,negative,nrc,NA
celebrated,anticipation,nrc,NA
celebrated,joy,nrc,NA
celebrated,positive,nrc,NA
celebrating,anticipation,nrc,NA
celebrating,joy,nrc,NA
celebrating,positive,nrc,NA
celebration,anticipation,nrc,NA
celebration,joy,nrc,NA
celebration,positive,nrc,NA
celebration,surprise,nrc,NA
celebration,trust,nrc,NA
celebrity,anger,nrc,NA
celebrity,anticipation,nrc,NA
celebrity,disgust,nrc,NA
celebrity,joy,nrc,NA
celebrity,negative,nrc,NA
celebrity,positive,nrc,NA
celebrity,surprise,nrc,NA
celebrity,trust,nrc,NA
celestial,anticipation,nrc,NA
celestial,joy,nrc,NA
celestial,positive,nrc,NA
cement,anticipation,nrc,NA
cement,trust,nrc,NA
cemetery,fear,nrc,NA
cemetery,negative,nrc,NA
cemetery,sadness,nrc,NA
censor,anger,nrc,NA
censor,disgust,nrc,NA
censor,fear,nrc,NA
censor,negative,nrc,NA
censor,trust,nrc,NA
censure,negative,nrc,NA
center,positive,nrc,NA
center,trust,nrc,NA
centurion,positive,nrc,NA
cerebral,positive,nrc,NA
ceremony,joy,nrc,NA
ceremony,positive,nrc,NA
ceremony,surprise,nrc,NA
certainty,positive,nrc,NA
certify,trust,nrc,NA
cess,disgust,nrc,NA
cess,negative,nrc,NA
cessation,negative,nrc,NA
chaff,anger,nrc,NA
chaff,fear,nrc,NA
chaff,negative,nrc,NA
chafing,negative,nrc,NA
chagrin,disgust,nrc,NA
chagrin,negative,nrc,NA
chagrin,sadness,nrc,NA
chairman,positive,nrc,NA
chairman,trust,nrc,NA
chairwoman,positive,nrc,NA
chairwoman,trust,nrc,NA
challenge,anger,nrc,NA
challenge,fear,nrc,NA
challenge,negative,nrc,NA
champion,anticipation,nrc,NA
champion,joy,nrc,NA
champion,positive,nrc,NA
champion,trust,nrc,NA
chance,surprise,nrc,NA
chancellor,trust,nrc,NA
change,fear,nrc,NA
changeable,anticipation,nrc,NA
changeable,surprise,nrc,NA
chant,anger,nrc,NA
chant,anticipation,nrc,NA
chant,joy,nrc,NA
chant,positive,nrc,NA
chant,surprise,nrc,NA
chaos,anger,nrc,NA
chaos,fear,nrc,NA
chaos,negative,nrc,NA
